,ds,y,unique_id
226,2021-01-05 17:00:00,747.2917471666666,NSW1
227,2021-01-05 17:30:00,622.6075155,NSW1
228,2021-01-05 18:00:00,449.77532,NSW1
229,2021-01-05 18:30:00,205.3761333333333,NSW1
230,2021-01-05 19:00:00,32.758744666666665,NSW1
231,2021-01-05 19:30:00,0.5732853333333333,NSW1
232,2021-01-05 20:00:00,-0.3731983333333333,NSW1
233,2021-01-05 20:30:00,-0.373345,NSW1
234,2021-01-05 21:00:00,-0.3701733333333333,NSW1
235,2021-01-05 21:30:00,-0.37167833333333333,NSW1
236,2021-01-05 22:00:00,-0.36488000000000004,NSW1
237,2021-01-05 22:30:00,-0.36125333333333326,NSW1
238,2021-01-05 23:00:00,-0.3597333333333333,NSW1
239,2021-01-05 23:30:00,-0.3611066666666667,NSW1
240,2021-01-06 00:00:00,-0.36306666666666665,NSW1
241,2021-01-06 00:30:00,-0.36517333333333335,NSW1
242,2021-01-06 01:00:00,-0.36684,NSW1
243,2021-01-06 01:30:00,-0.32786666666666664,NSW1
244,2021-01-06 02:00:00,-0.36805166666666667,NSW1
245,2021-01-06 02:30:00,-0.35944,NSW1
246,2021-01-06 03:00:00,-0.3562533333333333,NSW1
247,2021-01-06 03:30:00,-0.35792,NSW1
248,2021-01-06 04:00:00,-0.36291999999999996,NSW1
249,2021-01-06 04:30:00,-0.3085466666666667,NSW1
250,2021-01-06 05:00:00,2.1115611666666667,NSW1
251,2021-01-06 05:30:00,57.14269266666667,NSW1
252,2021-01-06 06:00:00,280.48795283333334,NSW1
253,2021-01-06 06:30:00,534.1191498333334,NSW1
254,2021-01-06 07:00:00,777.6468448333334,NSW1
255,2021-01-06 07:30:00,853.0908186666667,NSW1
256,2021-01-06 08:00:00,909.8878023333333,NSW1
257,2021-01-06 08:30:00,969.5100058333333,NSW1
258,2021-01-06 09:00:00,967.7318928333333,NSW1
259,2021-01-06 09:30:00,940.7817588333334,NSW1
260,2021-01-06 10:00:00,955.688256,NSW1
